Q3:
+----------+----------------+-----------------+----------------+---------+---------+----------------+
| ds       | firstcommodity | secondcommodity | commodityname  | uv      | pv      | sum_price      |
| 20200801 | 女鞋           | 运动鞋3         | 万斯帆布鞋23   | 21539   | 21576   | 10960488.000   |
| 20200801 | 女鞋           | 运动鞋3         | 万斯帆布鞋24   | 21648   | 21686   | 11039711.000   |
| 20200801 | 女鞋           | 运动鞋3         | 万斯帆布鞋25   | 21780   | 21821   | 11087862.000   |
| 20200801 | 女鞋           | 运动鞋3         | 万斯帆布鞋26   | 21782   | 21836   | 11091609.000   |
| 20200801 | 女鞋           | 运动鞋3         | 万斯帆布鞋27   | 21809   | 21836   | 11075657.000   |
| 20200801 | 女鞋           | 运动鞋3         | 万斯帆布鞋28   | 21737   | 21782   | 11098603.000   |
| 20200801 | 女鞋           | 运动鞋3         | 万斯帆布鞋29   | 21549   | 21589   | 11022564.000   |
| 20200801 | 女鞋           | 运动鞋3         | 万斯帆布鞋3    | 21631   | 21668   | 10955853.000   |
| 20200801 | 女鞋           | 运动鞋3         | 万斯帆布鞋4    | 21866   | 21901   | 11158783.000   |
| 20200801 | 女鞋           | 运动鞋3         | 万斯帆布鞋5    | 21780   | 21818   | 11086664.000   |
| 20200801 | 女鞋           | 运动鞋3         | 万斯帆布鞋6    | 21856   | 21891   | 11138184.000   |
| 20200801 | 女鞋           | 运动鞋3         | 万斯帆布鞋7    | 21851   | 21890   | 11086121.000   |
| 20200801 | 女鞋           | 运动鞋3         | 万斯帆布鞋8    | 21867   | 21911   | 11173780.000   |
| 20200801 | 女鞋           | 运动鞋3         | 万斯帆布鞋9    | 21839   | 21878   | 11137834.000   |
| 20200801 | 女鞋           | 运动鞋4         | 万斯帆布鞋0    | 21861   | 21899   | 11210800.000   |
| 20200801 | 女鞋           | 运动鞋4         | 万斯帆布鞋1    | 21769   | 21806   | 11126378.000   |
| 20200801 | 女鞋           | 运动鞋4         | 万斯帆布鞋10   | 21827   | 21864   | 11157769.000   |
| 20200801 | 女鞋           | 运动鞋4         | 万斯帆布鞋11   | 21713   | 21746   | 11092742.000   |
| 20200801 | 女鞋           | 运动鞋4         | 万斯帆布鞋12   | 21801   | 21835   | 11084426.000   |
| 20200801 | 女鞋           | 运动鞋4         | 万斯帆布鞋13   | 21654   | 21698   | 11065181.000   |
| 20200801 | 女鞋           | 运动鞋4         | 万斯帆布鞋14   | 21858   | 21900   | 11203948.000   |
| 20200801 | 女鞋           | 运动鞋4         | 万斯帆布鞋15   | 21703   | 21742   | 11087372.000   |
| 20200801 | 女鞋           | 运动鞋4         | 万斯帆布鞋16   | 21940   | 21977   | 11225427.000   |
| 20200801 | 女鞋           | 运动鞋4         | 万斯帆布鞋17   | 21803   | 21842   | 11100971.000   |
| 20200801 | 女鞋           | 运动鞋4         | 万斯帆布鞋18   | 21518   | 21545   | 11002657.000   |
| 20200801 | 女鞋           | 运动鞋4         | 万斯帆布鞋19   | 21770   | 21814   | 11072177.000   |
| 20200801 | 女鞋           | 运动鞋4         | 万斯帆布鞋2    | 21711   | 21755   | 11079463.000   |
| 20200801 | 女鞋           | 运动鞋4         | 万斯帆布鞋20   | 21802   | 21849   | 11146860.000   |
| 20200801 | 女鞋           | 运动鞋4         | 万斯帆布鞋21   | 21855   | 21889   | 11177343.000   |
| 20200801 | 女鞋           | 运动鞋4         | 万斯帆布鞋22   | 21875   | 21914   | 11135779.000   |
| 20200801 | 女鞋           | 运动鞋4         | 万斯帆布鞋23   | 21823   | 21865   | 11148449.000   |
| 20200801 | 女鞋           | 运动鞋4         | 万斯帆布鞋24   | 21902   | 21937   | 11127587.000   |
| 20200801 | 女鞋           | 运动鞋4         | 万斯帆布鞋25   | 21894   | 21934   | 11126078.000   |
| 20200801 | 女鞋           | 运动鞋4         | 万斯帆布鞋26   | 21895   | 21935   | 11135395.000   |
| 20200801 | 女鞋           | 运动鞋4         | 万斯帆布鞋27   | 21724   | 21759   | 11034986.000   |
| 20200801 | 女鞋           | 运动鞋4         | 万斯帆布鞋28   | 21892   | 21932   | 11191861.000   |
| 20200801 | 女鞋           | 运动鞋4         | 万斯帆布鞋29   | 21725   | 21762   | 11070705.000   |
| 20200801 | 女鞋           | 运动鞋4         | 万斯帆布鞋3    | 21787   | 21826   | 11082076.000   |
| 20200801 | 女鞋           | 运动鞋4         | 万斯帆布鞋4    | 21899   | 21935   | 11146949.000   |
| 20200801 | 女鞋           | 运动鞋4         | 万斯帆布鞋5    | 21839   | 21891   | 11137084.000   |
| 20200801 | 女鞋           | 运动鞋4         | 万斯帆布鞋6    | 21506   | 21540   | 10980961.000   |
| 20200801 | 女鞋           | 运动鞋4         | 万斯帆布鞋7    | 21963   | 22002   | 11166218.000   |
| 20200801 | 女鞋           | 运动鞋4         | 万斯帆布鞋8    | 21686   | 21719   | 11077141.000   |
| 20200801 | 女鞋           | 运动鞋4         | 万斯帆布鞋9    | 21786   | 21824   | 11099571.000   |
| 20200801 | 女鞋           | NULL            | NULL           | 2550074 | 3275412 | 1668250630.000 |
| 20200801 | 家电           | 空调0           | 海尔落地空调0  | 21367   | 21406   | 10973558.000   |
| 20200801 | 家电           | 空调0           | 海尔落地空调1  | 21557   | 21589   | 10984322.000   |
| 20200801 | 家电           | 空调0           | 海尔落地空调10 | 21331   | 21373   | 10835231.000   |
| 20200801 | 家电           | 空调0           | 海尔落地空调11 | 21888   | 21929   | 11207702.000   |
| 20200801 | 家电           | 空调0           | 海尔落地空调12 | 21590   | 21628   | 11004338.000   |
| 20200801 | 家电           | 空调0           | 海尔落地空调13 | 21838   | 21881   | 11086407.000   |
| 20200801 | 家电           | 空调0           | 海尔落地空调14 | 21336   | 21369   | 10922928.000   |
| 20200801 | 家电           | 空调0           | 海尔落地空调15 | 21442   | 21483   | 10955224.000   |
| 20200801 | 家电           | 空调0           | 海尔落地空调16 | 21435   | 21481   | 10950984.000   |
| 20200801 | 家电           | 空调0           | 海尔落地空调17 | 21453   | 21487   | 10883050.000   |
| 20200801 | 家电           | 空调0           | 海尔落地空调18 | 21415   | 21457   | 10863427.000   |
| 20200801 | 家电           | 空调0           | 海尔落地空调19 | 21680   | 21716   | 11001512.000   |
| 20200801 | 家电           | 空调0           | 海尔落地空调2  | 21727   | 21769   | 11140231.000   |
| 20200801 | 家电           | 空调0           | 海尔落地空调20 | 21533   | 21570   | 10950689.000   |
| 20200801 | 家电           | 空调0           | 海尔落地空调21 | 21500   | 21538   | 11001129.000   |
| 20200801 | 家电           | 空调0           | 海尔落地空调22 | 21476   | 21513   | 11027421.000   |
| 20200801 | 家电           | 空调0           | 海尔落地空调23 | 21714   | 21748   | 11070414.000   |
| 20200801 | 家电           | 空调0           | 海尔落地空调24 | 21648   | 21680   | 11098006.000   |
| 20200801 | 家电           | 空调0           | 海尔落地空调25 | 21655   | 21691   | 11148472.000   |
| 20200801 | 家电           | 空调0           | 海尔落地空调26 | 21813   | 21846   | 11162337.000   |
| 20200801 | 家电           | 空调0           | 海尔落地空调27 | 21707   | 21751   | 11052435.000   |
| 20200801 | 家电           | 空调0           | 海尔落地空调28 | 21675   | 21712   | 11070276.000   |
| 20200801 | 家电           | 空调0           | 海尔落地空调29 | 21767   | 21793   | 11101851.000   |
| 20200801 | 家电           | 空调0           | 海尔落地空调3  | 21556   | 21589   | 10914576.000   |
| 20200801 | 家电           | 空调0           | 海尔落地空调4  | 21574   | 21607   | 10993101.000   |
| 20200801 | 家电           | 空调0           | 海尔落地空调5  | 21695   | 21751   | 11162448.000   |
| 20200801 | 家电           | 空调0           | 海尔落地空调6  | 21487   | 21514   | 10966720.000   |
| 20200801 | 家电           | 空调0           | 海尔落地空调7  | 21630   | 21666   | 10993501.000   |
| 20200801 | 家电           | 空调0           | 海尔落地空调8  | 21468   | 21507   | 10988914.000   |
| 20200801 | 家电           | 空调0           | 海尔落地空调9  | 21364   | 21405   | 10921372.000   |
| 20200801 | 家电           | 空调1           | 海尔落地空调0  | 21680   | 21716   | 11121141.000   |
| 20200801 | 家电           | 空调1           | 海尔落地空调1  | 21620   | 21657   | 11056245.000   |
| 20200801 | 家电           | 空调1           | 海尔落地空调10 | 21800   | 21836   | 11086190.000   |
| 20200801 | 家电           | 空调1           | 海尔落地空调11 | 21811   | 21848   | 11064122.000   |
| 20200801 | 家电           | 空调1           | 海尔落地空调12 | 21782   | 21830   | 11118803.000   |
| 20200801 | 家电           | 空调1           | 海尔落地空调13 | 21560   | 21601   | 11021103.000   |
| 20200801 | 家电           | 空调1           | 海尔落地空调14 | 21777   | 21825   | 11089258.000   |
| 20200801 | 家电           | 空调1           | 海尔落地空调15 | 21621   | 21670   | 10993972.000   |
| 20200801 | 家电           | 空调1           | 海尔落地空调16 | 21978   | 22015   | 11302388.000   |
| 20200801 | 家电           | 空调1           | 海尔落地空调17 | 21682   | 21713   | 11052462.000   |
| 20200801 | 家电           | 空调1           | 海尔落地空调18 | 21441   | 21479   | 10981711.000   |
| 20200801 | 家电           | 空调1           | 海尔落地空调19 | 21705   | 21736   | 11002395.000   |
| 20200801 | 家电           | 空调1           | 海尔落地空调2  | 21650   | 21697   | 11026795.000   |
| 20200801 | 家电           | 空调1           | 海尔落地空调20 | 21670   | 21715   | 11086277.000   |
| 20200801 | 家电           | 空调1           | 海尔落地空调21 | 21603   | 21642   | 11057297.000   |
| 20200801 | 家电           | 空调1           | 海尔落地空调22 | 21602   | 21635   | 10976117.000   |
| 20200801 | 家电           | 空调1           | 海尔落地空调23 | 21637   | 21677   | 10981148.000   |
| 20200801 | 家电           | 空调1           | 海尔落地空调24 | 21782   | 21814   | 11112270.000   |
| 20200801 | 家电           | 空调1           | 海尔落地空调25 | 21446   | 21493   | 10913384.000   |
| 20200801 | 家电           | 空调1           | 海尔落地空调26 | 21748   | 21785   | 11135974.000   |
| 20200801 | 家电           | 空调1           | 海尔落地空调27 | 21552   | 21596   | 11058792.000   |
| 20200801 | 家电           | 空调1           | 海尔落地空调28 | 21660   | 21699   | 11021322.000   |
| 20200801 | 家电           | 空调1           | 海尔落地空调29 | 21727   | 21765   | 11094415.000   |
| 20200801 | 家电           | 空调1           | 海尔落地空调3  | 21704   | 21746   | 10966649.000   |
| 20200801 | 家电           | 空调1           | 海尔落地空调4  | 21634   | 21677   | 11033743.000   |
| 20200801 | 家电           | 空调1           | 海尔落地空调5  | 21520   | 21564   | 10977702.000   |
| 20200801 | 家电           | 空调1           | 海尔落地空调6  | 21551   | 21596   | 10886502.000   |
| 20200801 | 家电           | 空调1           | 海尔落地空调7  | 21691   | 21734   | 11100465.000   |
| 20200801 | 家电           | 空调1           | 海尔落地空调8  | 21568   | 21603   | 10959785.000   |
| 20200801 | 家电           | 空调1           | 海尔落地空调9  | 21524   | 21564   | 10920357.000   |
| 20200801 | 家电           | 空调2           | 海尔落地空调0  | 21582   | 21631   | 10985679.000   |
| 20200801 | 家电           | 空调2           | 海尔落地空调1  | 21768   | 21807   | 11126346.000   |
| 20200801 | 家电           | 空调2           | 海尔落地空调10 | 21719   | 21763   | 11076345.000   |
| 20200801 | 家电           | 空调2           | 海尔落地空调11 | 21756   | 21801   | 11137822.000   |
| 20200801 | 家电           | 空调2           | 海尔落地空调12 | 21398   | 21437   | 10924928.000   |
| 20200801 | 家电           | 空调2           | 海尔落地空调13 | 21613   | 21665   | 11048774.000   |
| 20200801 | 家电           | 空调2           | 海尔落地空调14 | 21941   | 21976   | 11206688.000   |
| 20200801 | 家电           | 空调2           | 海尔落地空调15 | 21453   | 21485   | 10935334.000   |
| 20200801 | 家电           | 空调2           | 海尔落地空调16 | 21798   | 21824   | 11164408.000   |
| 20200801 | 家电           | 空调2           | 海尔落地空调17 | 21288   | 21329   | 10883879.000   |
| 20200801 | 家电           | 空调2           | 海尔落地空调18 | 21454   | 21487   | 10928840.000   |
| 20200801 | 家电           | 空调2           | 海尔落地空调19 | 21586   | 21625   | 11036620.000   |
| 20200801 | 家电           | 空调2           | 海尔落地空调2  | 21470   | 21514   | 10983473.000   |
| 20200801 | 家电           | 空调2           | 海尔落地空调20 | 21546   | 21580   | 11007706.000   |
| 20200801 | 家电           | 空调2           | 海尔落地空调21 | 21501   | 21544   | 11004368.000   |
| 20200801 | 家电           | 空调2           | 海尔落地空调22 | 21620   | 21657   | 11019813.000   |
| 20200801 | 家电           | 空调2           | 海尔落地空调23 | 21725   | 21758   | 11039863.000   |
| 20200801 | 家电           | 空调2           | 海尔落地空调24 | 21346   | 21389   | 10903117.000   |
| 20200801 | 家电           | 空调2           | 海尔落地空调25 | 21825   | 21857   | 11127867.000   |
| 20200801 | 家电           | 空调2           | 海尔落地空调26 | 21710   | 21748   | 11037371.000   |
| 20200801 | 家电           | 空调2           | 海尔落地空调27 | 21699   | 21734   | 11068901.000   |
| 20200801 | 家电           | 空调2           | 海尔落地空调28 | 21733   | 21774   | 11043403.000   |
| 20200801 | 家电           | 空调2           | 海尔落地空调29 | 21615   | 21651   | 11013813.000   |
| 20200801 | 家电           | 空调2           | 海尔落地空调3  | 21728   | 21772   | 11140717.000   |
| 20200801 | 家电           | 空调2           | 海尔落地空调4  | 21762   | 21805   | 11080030.000   |
| 20200801 | 家电           | 空调2           | 海尔落地空调5  | 21579   | 21617   | 11044274.000   |
| 20200801 | 家电           | 空调2           | 海尔落地空调6  | 21683   | 21716   | 11056532.000   |
| 20200801 | 家电           | 空调2           | 海尔落地空调7  | 21775   | 21810   | 11085328.000   |
| 20200801 | 家电           | 空调2           | 海尔落地空调8  | 21368   | 21391   | 10882289.000   |
| 20200801 | 家电           | 空调2           | 海尔落地空调9  | 21641   | 21680   | 10972175.000   |
| 20200801 | 家电           | 空调3           | 海尔落地空调0  | 21794   | 21833   | 11063713.000   |
| 20200801 | 家电           | 空调3           | 海尔落地空调1  | 21746   | 21779   | 11109750.000   |
| 20200801 | 家电           | 空调3           | 海尔落地空调10 | 21714   | 21742   | 11160600.000   |
| 20200801 | 家电           | 空调3           | 海尔落地空调11 | 21648   | 21687   | 10943049.000   |
| 20200801 | 家电           | 空调3           | 海尔落地空调12 | 21557   | 21601   | 10995295.000   |
| 20200801 | 家电           | 空调3           | 海尔落地空调13 | 21612   | 21649   | 10972196.000   |
| 20200801 | 家电           | 空调3           | 海尔落地空调14 | 21902   | 21936   | 11159149.000   |
| 20200801 | 家电           | 空调3           | 海尔落地空调15 | 21850   | 21884   | 11098305.000   |
| 20200801 | 家电           | 空调3           | 海尔落地空调16 | 21530   | 21576   | 11008094.000   |
