
Q4:
+----------+---------------------------+------------------+------+-------+-------------+
| ds       | isnull(vip_level, '未知') | total_visit_days | uv   | pv    | sum_price   |
| 20200801 | 注册会员                  | 38.000           | 1792 | 32532 | 3648968.000 |
| 20200801 | 注册会员                  | 39.000           | 1756 | 31861 | 3554915.000 |
| 20200801 | 注册会员                  | 40.000           | 1756 | 32239 | 3642396.000 |
| 20200801 | 注册会员                  | 41.000           | 1770 | 31756 | 3605354.000 |
| 20200801 | 注册会员                  | 42.000           | 1800 | 31171 | 3493235.000 |
| 20200801 | 注册会员                  | 43.000           | 1772 | 31229 | 3530631.000 |
| 20200801 | 注册会员                  | 44.000           | 1778 | 31231 | 3563367.000 |
| 20200801 | 注册会员                  | 45.000           | 1805 | 31900 | 3517739.000 |
| 20200801 | 注册会员                  | 46.000           | 1682 | 30111 | 3396519.000 |
| 20200801 | 注册会员                  | 47.000           | 1764 | 31758 | 3596050.000 |
| 20200801 | 注册会员                  | 48.000           | 1734 | 31035 | 3472530.000 |
| 20200801 | 注册会员                  | 49.000           | 1823 | 32964 | 3721686.000 |
| 20200801 | 注册会员                  | 50.000           | 1810 | 31972 | 3636468.000 |
| 20200801 | 注册会员                  | 51.000           | 1750 | 30691 | 3421086.000 |
| 20200801 | 注册会员                  | 52.000           | 1780 | 30830 | 3396654.000 |
| 20200801 | 注册会员                  | 53.000           | 1784 | 32224 | 3575824.000 |
| 20200801 | 注册会员                  | 54.000           | 1810 | 32031 | 3617651.000 |
| 20200801 | 注册会员                  | 55.000           | 1788 | 31667 | 3502446.000 |
| 20200801 | 注册会员                  | 56.000           | 1810 | 33006 | 3758127.000 |
| 20200801 | 注册会员                  | 57.000           | 1852 | 32834 | 3655250.000 |
| 20200801 | 注册会员                  | 58.000           | 1767 | 31813 | 3585699.000 |
| 20200801 | 注册会员                  | 59.000           | 1739 | 31392 | 3518499.000 |
| 20200801 | 注册会员                  | 60.000           | 1729 | 30361 | 3468511.000 |
| 20200801 | 注册会员                  | 61.000           | 1761 | 31833 | 3532121.000 |
| 20200801 | 注册会员                  | 62.000           | 1793 | 31363 | 3549180.000 |
| 20200801 | 注册会员                  | 63.000           | 1750 | 31215 | 3455895.000 |
| 20200801 | 注册会员                  | 64.000           | 1772 | 31378 | 3526904.000 |
| 20200801 | 注册会员                  | 65.000           | 1761 | 31930 | 3502993.000 |
| 20200801 | 注册会员                  | 66.000           | 1747 | 30808 | 3383634.000 |
| 20200801 | 注册会员                  | 67.000           | 1695 | 29782 | 3382810.000 |
| 20200801 | 注册会员                  | 68.000           | 1756 | 31507 | 3516877.000 |
| 20200801 | 注册会员                  | 69.000           | 1734 | 30961 | 3381488.000 |
| 20200801 | 注册会员                  | 70.000           | 1877 | 33753 | 3815828.000 |
| 20200801 | 注册会员                  | 71.000           | 1767 | 31669 | 3544955.000 |
| 20200801 | 注册会员                  | 72.000           | 1835 | 32160 | 3688236.000 |
| 20200801 | 注册会员                  | 73.000           | 1898 | 34366 | 3888965.000 |
| 20200801 | 注册会员                  | 74.000           | 1754 | 31111 | 3529780.000 |
| 20200801 | 注册会员                  | 75.000           | 1759 | 31155 | 3474698.000 |
| 20200801 | 注册会员                  | 76.000           | 1742 | 30528 | 3318274.000 |
| 20200801 | 注册会员                  | 77.000           | 1704 | 30427 | 3399760.000 |
| 20200801 | 注册会员                  | 78.000           | 1684 | 30910 | 3450059.000 |
| 20200801 | 注册会员                  | 79.000           | 1715 | 30912 | 3471744.000 |
| 20200801 | 注册会员                  | 80.000           | 1816 | 32871 | 3633947.000 |
| 20200801 | 注册会员                  | 81.000           | 1759 | 31173 | 3530388.000 |
| 20200801 | 注册会员                  | 82.000           | 1718 | 30421 | 3464079.000 |
| 20200801 | 注册会员                  | 83.000           | 1786 | 31841 | 3543494.000 |
| 20200801 | 注册会员                  | 84.000           | 1772 | 32670 | 3633869.000 |
| 20200801 | 注册会员                  | 85.000           | 1770 | 31633 | 3513589.000 |
| 20200801 | 注册会员                  | 86.000           | 1763 | 31576 | 3502436.000 |
| 20200801 | 注册会员                  | 87.000           | 1732 | 31238 | 3376072.000 |
| 20200801 | 注册会员                  | 88.000           | 1719 | 30835 | 3464589.000 |
| 20200801 | 注册会员                  | 89.000           | 1746 | 31226 | 3452313.000 |
| 20200801 | 注册会员                  | 90.000           | 1785 | 32245 | 3646689.000 |
| 20200801 | 注册会员                  | 91.000           | 1762 | 31701 | 3650546.000 |
| 20200801 | 注册会员                  | 92.000           | 1759 | 30518 | 3409685.000 |
| 20200801 | 注册会员                  | 93.000           | 1759 | 31178 | 3462648.000 |
| 20200801 | 注册会员                  | 94.000           | 1791 | 31851 | 3550462.000 |
| 20200801 | 注册会员                  | 95.000           | 1783 | 31826 | 3601967.000 |
| 20200801 | 注册会员                  | 96.000           | 1751 | 32167 | 3654943.000 |
| 20200801 | 注册会员                  | 97.000           | 1712 | 29715 | 3301797.000 |
| 20200801 | 注册会员                  | 98.000           | 1781 | 30644 | 3370375.000 |
| 20200801 | 注册会员                  | 99.000           | 1686 | 30021 | 3371208.000 |
| 20200801 | 注册会员                  | 100.000          | 1697 | 30907 | 3461007.000 |
| 20200801 | 注册会员                  | 101.000          | 1749 | 31392 | 3571014.000 |
| 20200801 | 注册会员                  | 102.000          | 1797 | 32093 | 3599400.000 |
| 20200801 | 注册会员                  | 103.000          | 1766 | 31531 | 3591777.000 |
| 20200801 | 注册会员                  | 104.000          | 1823 | 31807 | 3551207.000 |
| 20200801 | 注册会员                  | 105.000          | 1696 | 30584 | 3451919.000 |
| 20200801 | 注册会员                  | 106.000          | 1712 | 30761 | 3474295.000 |
| 20200801 | 注册会员                  | 107.000          | 1823 | 33148 | 3754843.000 |
| 20200801 | 注册会员                  | 108.000          | 1754 | 30577 | 3461576.000 |
| 20200801 | 注册会员                  | 109.000          | 1703 | 30332 | 3482217.000 |
| 20200801 | 注册会员                  | 110.000          | 1786 | 31541 | 3493442.000 |
| 20200801 | 注册会员                  | 111.000          | 1804 | 32102 | 3624655.000 |
| 20200801 | 注册会员                  | 112.000          | 1704 | 29992 | 3461323.000 |
| 20200801 | 注册会员                  | 113.000          | 1788 | 31562 | 3564794.000 |
| 20200801 | 注册会员                  | 114.000          | 1737 | 32349 | 3651282.000 |
| 20200801 | 注册会员                  | 115.000          | 1806 | 33168 | 3792932.000 |
| 20200801 | 注册会员                  | 116.000          | 1762 | 30754 | 3470553.000 |
| 20200801 | 注册会员                  | 117.000          | 1805 | 31472 | 3532261.000 |
| 20200801 | 注册会员                  | 118.000          | 1772 | 31979 | 3666802.000 |
| 20200801 | 注册会员                  | 119.000          | 1751 | 31530 | 3533116.000 |
| 20200801 | 注册会员                  | 120.000          | 1762 | 31406 | 3537919.000 |
| 20200801 | 注册会员                  | 121.000          | 1728 | 30959 | 3425948.000 |
| 20200801 | 注册会员                  | 122.000          | 1835 | 33087 | 3784807.000 |
| 20200801 | 注册会员                  | 123.000          | 1843 | 33012 | 3634371.000 |
| 20200801 | 注册会员                  | 124.000          | 1740 | 31077 | 3438298.000 |
| 20200801 | 注册会员                  | 125.000          | 1793 | 31942 | 3516559.000 |
| 20200801 | 注册会员                  | 126.000          | 1753 | 31433 | 3567525.000 |
| 20200801 | 注册会员                  | 127.000          | 1766 | 31043 | 3541789.000 |
| 20200801 | 注册会员                  | 128.000          | 1813 | 33337 | 3740090.000 |
| 20200801 | 注册会员                  | 129.000          | 1759 | 30775 | 3447653.000 |
| 20200801 | 注册会员                  | 130.000          | 1807 | 31911 | 3588224.000 |
| 20200801 | 注册会员                  | 131.000          | 1785 | 31532 | 3510189.000 |
| 20200801 | 注册会员                  | 132.000          | 1736 | 30666 | 3364075.000 |
| 20200801 | 注册会员                  | 133.000          | 1746 | 31962 | 3617170.000 |
| 20200801 | 注册会员                  | 134.000          | 1843 | 32253 | 3593580.000 |
| 20200801 | 注册会员                  | 135.000          | 1759 | 31343 | 3449400.000 |
| 20200801 | 注册会员                  | 136.000          | 1764 | 31705 | 3563082.000 |
| 20200801 | 注册会员                  | 137.000          | 1787 | 32012 | 3621538.000 |
| 20200801 | 注册会员                  | 138.000          | 1741 | 30712 | 3355781.000 |
| 20200801 | 注册会员                  | 139.000          | 1795 | 31610 | 3561048.000 |
| 20200801 | 注册会员                  | 140.000          | 1805 | 32303 | 3711748.000 |
| 20200801 | 注册会员                  | 141.000          | 1822 | 32935 | 3750498.000 |
| 20200801 | 注册会员                  | 142.000          | 1691 | 30159 | 3348019.000 |
| 20200801 | 注册会员                  | 143.000          | 1807 | 32035 | 3625101.000 |
| 20200801 | 注册会员                  | 144.000          | 1764 | 31729 | 3583998.000 |
| 20200801 | 注册会员                  | 145.000          | 1765 | 31701 | 3635734.000 |
| 20200801 | 注册会员                  | 146.000          | 1811 | 32349 | 3669646.000 |
| 20200801 | 注册会员                  | 147.000          | 1758 | 31769 | 3583770.000 |
| 20200801 | 注册会员                  | 148.000          | 1740 | 30338 | 3411525.000 |
| 20200801 | 注册会员                  | 149.000          | 1801 | 32338 | 3677987.000 |
| 20200801 | 注册会员                  | 150.000          | 1753 | 31327 | 3578333.000 |
| 20200801 | 注册会员                  | 151.000          | 1694 | 30849 | 3459896.000 |
| 20200801 | 注册会员                  | 152.000          | 1819 | 33157 | 3700893.000 |
| 20200801 | 注册会员                  | 153.000          | 1753 | 30880 | 3442423.000 |
| 20200801 | 注册会员                  | 154.000          | 1826 | 32427 | 3565113.000 |
| 20200801 | 注册会员                  | 155.000          | 1818 | 32985 | 3678489.000 |
| 20200801 | 注册会员                  | 156.000          | 1747 | 31346 | 3505427.000 |
| 20200801 | 注册会员                  | 157.000          | 1779 | 31377 | 3490112.000 |
| 20200801 | 注册会员                  | 158.000          | 1753 | 31197 | 3507142.000 |
| 20200801 | 注册会员                  | 159.000          | 1781 | 32352 | 3655838.000 |
| 20200801 | 注册会员                  | 160.000          | 1786 | 32001 | 3593980.000 |
| 20200801 | 注册会员                  | 161.000          | 1786 | 31788 | 3624341.000 |
| 20200801 | 注册会员                  | 162.000          | 1729 | 31694 | 3527183.000 |
| 20200801 | 注册会员                  | 163.000          | 1744 | 31583 | 3535006.000 |
| 20200801 | 注册会员                  | 164.000          | 1707 | 30764 | 3441499.000 |
